,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,13,29,-7,-187,83,156,-42
Cash from Investing Activity,-11,-24,-295,303,11,0,0
Cash from Financing Activity,-4,12,301,-114,-96,-154,42
Net Cash Flow,-2,17,0,1,-2,2,-1
