,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,132.69,114.07,225.65,175.77,198.64,176.38,189.09,148.75,151.57,133.89,150.42,100.26,138.33
Expenses,127.71,98.83,184.96,150.53,182.26,162.3,189.69,148.61,170.38,138.37,147.05,96.39,135.71
Operating Profit,4.98,15.24,40.69,25.24,16.38,14.08,-0.6,0.14,-18.81,-4.48,3.37,3.87,2.62
OPM %,3.75,13.36,18.03,14.36,8.25,7.98,-0.32,0.09,-12.41,-3.35,2.24,3.86,1.89
Other Income,1.71,0.77,3.44,0.74,1.56,0.39,4.01,1.56,-0.7,3.56,3.21,0.65,1.35
Interest,9.67,10.98,10.99,9.92,10.66,9.16,11.55,9.4,9.62,10.87,10.33,10.31,10.32
Depreciation,6.94,7.39,7.29,7.1,7.46,7.34,7.23,7.0,6.68,6.82,6.97,6.96,7.08
Profit before tax,-9.92,-2.36,25.85,8.96,-0.18,-2.03,-15.37,-14.7,-35.81,-18.61,-10.72,-12.75,-13.43
Tax %,39.31,27.97,27.97,16.85,394.44,40.89,31.36,38.1,23.68,28.21,22.57,28.86,31.72
Net Profit,-6.02,-1.7,18.63,7.45,0.54,-1.21,-10.54,-9.09,-27.32,-13.36,-8.3,-9.07,-9.16
EPS in Rs,-10.47,-7.62,85.87,18.5,-11.16,-11.16,-47.82,-44.7,-117.75,-60.3,-43.11,-40.4,-37.42
