,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.66,74.66,74.66,74.87,74.91,74.91,74.93,74.93
DIIs,0.39,0.35,0.35,0.35,0.31,0.31,0.31,0.31
Public,24.95,24.99,24.99,24.79,24.78,24.78,24.78,24.77
No. of Shareholders,1192.0,1213.0,1256.0,1244.0,1229.0,1483.0,1747.0,1575.0
