,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,132.0,111,97,86,103,123
Inventory Days,328.0,200,382,276,501,247
Days Payable,207.0,129,157,162,174,118
Cash Conversion Cycle,253.0,182,322,200,430,252
Working Capital Days,173.0,138,169,125,197,190
ROCE %,,28,33,36,34,13
