,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,20.99,20.99,20.99,24.49,24.49,24.49
Public,79.01,79.01,79.01,75.51,75.5,75.52
No. of Shareholders,507.0,672.0,704.0,1331.0,2825.0,3052.0
