,2014-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0,0.17,0.09,4.29,3.64,-0.8,-5.55,1.21
Cash from Investing Activity,,0,-0.61,-0.22,-2.61,-3.6,0.88,5.41,-1.34
Cash from Financing Activity,,0,0.79,-0.01,-1.76,0.0,0.26,0.0,-0.04
Net Cash Flow,,0,0.35,-0.13,-0.07,0.04,0.34,-0.14,-0.17
