,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,20.99,20.99,20.99,20.99,24.49,24.49,24.49,24.49,24.49,24.49,24.49,24.49
Public,79.01,79.01,79.01,79.01,75.51,75.51,75.51,75.51,75.51,75.5,75.52,75.52
No. of Shareholders,692.0,704.0,709.0,809.0,897.0,1331.0,2236.0,2295.0,2756.0,2825.0,2879.0,3052.0
