,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.16,5.03,9.53,1.59,3.8,3.09,3.55,1.6,0.82,1.16,1.12,0.39,0.86
Expenses,3.0,5.27,9.97,1.38,3.65,3.0,3.11,1.48,1.09,0.96,0.86,0.39,0.57
Operating Profit,0.16,-0.24,-0.44,0.21,0.15,0.09,0.44,0.12,-0.27,0.2,0.26,0.0,0.29
OPM %,5.06,-4.77,-4.62,13.21,3.95,2.91,12.39,7.5,-32.93,17.24,23.21,0.0,33.72
Other Income,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05
Depreciation,0.05,0.05,0.09,0.06,0.07,0.08,0.08,0.07,0.07,0.07,0.03,0.04,0.04
Profit before tax,0.11,-0.29,0.45,0.14,0.08,0.01,0.36,0.05,-0.34,0.13,0.23,-0.09,0.2
Tax %,27.27,0.0,-28.89,21.43,25.0,0.0,0.0,20.0,0.0,23.08,17.39,0.0,25.0
Net Profit,0.08,-0.28,0.58,0.1,0.06,0.01,0.36,0.03,-0.34,0.1,0.2,-0.09,0.15
EPS in Rs,0.01,-0.03,0.06,0.01,0.01,0.0,0.04,0.0,-0.03,0.01,0.02,-0.01,0.01
