,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27
Reserves,-9.44,-8.91,-8.41,-7.86,-5.37,-3.58,-3.11,-2.62,-1.39,-0.14,0.56,1.03,1.4
Borrowings,2.49,2.79,2.87,2.98,1.37,1.43,1.56,1.64,1.19,0.43,0.46,0.53,0.56
Other Liabilities,4.79,3.35,3.87,2.36,11.87,7.72,9.44,8.93,26.3,16.68,1.44,13.58,23.99
Total Liabilities,14.11,13.5,14.6,13.75,24.14,21.84,24.16,24.22,42.37,33.24,18.73,31.41,42.22
Fixed Assets,9.1,9.17,9.17,9.06,8.98,9.16,9.25,10.29,10.09,9.78,9.42,9.0,8.79
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.01,4.33,5.43,4.69,15.16,12.68,14.91,13.93,32.28,23.46,9.31,22.41,33.43
Total Assets,14.11,13.5,14.6,13.75,24.14,21.84,24.16,24.22,42.37,33.24,18.73,31.41,42.22
