,2017-03-01,2018-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,46.01,41.46,29.57,31.43,39.55,17.88
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,46.01,41.46,29.57,31.43,39.55,17.88
Working Capital Days,-36.09,-39.38,-10.72,-1.77,7.68,16.17
ROCE %,,25.52,,8.85,6.08,5.52
