,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.0,19.87,24.61,15.97,20.16,23.7,30.9,32.33,30.43,36.49,39.44,33.25,35.5
Expenses,14.6,18.85,23.66,14.99,19.12,22.39,29.45,30.2,28.31,33.83,36.97,31.41,33.4
Operating Profit,0.4,1.02,0.95,0.98,1.04,1.31,1.45,2.13,2.12,2.66,2.47,1.84,2.1
OPM %,2.67,5.13,3.86,6.14,5.16,5.53,4.69,6.59,6.97,7.29,6.26,5.53,5.92
Other Income,0.03,0.01,-0.03,0.02,0.06,0.2,0.23,0.05,0.04,0.02,0.05,0.02,0.02
Interest,0.36,0.36,0.32,0.38,0.28,0.35,0.41,0.46,0.53,0.56,0.53,0.69,0.72
Depreciation,0.46,0.45,0.42,0.43,0.46,0.45,0.28,0.4,0.43,0.44,0.47,0.47,0.47
Profit before tax,-0.39,0.22,0.18,0.19,0.36,0.71,0.99,1.32,1.2,1.68,1.52,0.7,0.93
Tax %,0.0,-31.82,-33.33,-10.53,-19.44,5.63,-11.11,6.82,19.17,34.52,38.82,12.86,44.09
Net Profit,-0.39,0.28,0.24,0.21,0.43,0.67,1.1,1.23,0.97,1.1,0.92,0.62,0.53
EPS in Rs,-0.53,0.38,0.32,0.28,0.58,0.91,1.49,1.66,1.31,1.41,1.18,0.76,0.65
