,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,47.18,47.18,47.18,48.56,48.92,48.92,49.81,52.26
DIIs,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Public,52.79,52.79,52.79,51.41,51.05,51.05,50.15,47.71
No. of Shareholders,5713.0,5014.0,4615.0,4297.0,4040.0,3802.0,3983.0,4331.0
