,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,42.87,39.96,42.87,42.87,42.87,42.87,42.87,42.87
FIIs,11.5,11.5,11.5,9.58,8.74,0.0,0.0,0.0
Public,45.63,48.54,45.63,47.55,48.39,57.13,57.14,57.14
No. of Shareholders,2150.0,2059.0,2116.0,2327.0,2415.0,3606.0,3156.0,3149.0
