,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.05,9.42,8.18,7.16,5.16,8.63,8.49,8.58,5.08,6.92,7.33,7.0,5.78
Expenses,1.85,2.85,3.66,1.45,1.72,2.6,3.88,2.9,2.59,2.94,11.54,2.97,3.31
Operating Profit,3.2,6.57,4.52,5.71,3.44,6.03,4.61,5.68,2.49,3.98,-4.21,4.03,2.47
OPM %,63.37,69.75,55.26,79.75,66.67,69.87,54.3,66.2,49.02,57.51,-57.44,57.57,42.73
Other Income,0.43,0.16,0.52,1.82,0.35,0.29,1.42,7.71,0.6,0.37,0.74,0.45,0.68
Interest,0.83,1.42,1.12,1.07,0.94,0.92,0.75,0.5,0.37,0.32,0.35,0.25,0.26
Depreciation,2.39,4.01,3.1,2.69,2.7,2.69,2.7,2.44,2.44,2.44,2.63,2.49,2.17
Profit before tax,0.41,1.3,0.82,3.77,0.15,2.71,2.58,10.45,0.28,1.59,-6.45,1.74,0.72
Tax %,31.71,20.77,-17.07,16.45,20.0,16.61,7.36,16.56,17.86,24.53,9.3,8.05,11.11
Net Profit,0.28,1.03,0.96,3.15,0.12,2.26,2.38,8.72,0.23,1.21,-5.83,1.6,0.63
EPS in Rs,0.03,0.08,0.05,0.16,0.02,0.14,0.17,0.6,0.02,0.08,-0.46,0.09,0.04
