,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,46.0,57.0,77.0,32.0,53.0,45.0,35.0,24.0,52.0,39.0,43.0,45.0,21.0
Expenses,52.0,60.0,71.0,42.0,52.0,45.0,73.0,48.0,53.0,36.0,109.0,61.0,42.0
Operating Profit,-5.0,-3.0,6.0,-11.0,1.0,-1.0,-38.0,-24.0,-1.0,3.0,-66.0,-16.0,-21.0
OPM %,-11.0,-5.0,8.0,-34.0,2.0,-2.0,-107.0,-97.0,-2.0,8.0,-152.0,-36.0,-99.0
Other Income,37.0,24.0,39.0,26.0,20.0,30.0,20.0,34.0,9.0,21.0,77.0,35.0,31.0
Interest,16.0,16.0,-6.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0
Depreciation,15.0,16.0,53.0,16.0,15.0,16.0,20.0,19.0,15.0,18.0,20.0,19.0,15.0
Profit before tax,1.0,-11.0,-1.0,-9.0,-3.0,5.0,-47.0,-17.0,-16.0,-2.0,-17.0,-8.0,-11.0
Tax %,-3575.0,831.0,-5888.0,101.0,479.0,83.0,71.0,0.0,-14.0,-517.0,70.0,0.0,0.0
Net Profit,42.0,78.0,-58.0,0.0,13.0,1.0,-14.0,-17.0,-18.0,-11.0,-5.0,-8.0,-11.0
EPS in Rs,4.03,7.43,-5.54,0.01,1.23,0.08,-1.3,-1.61,-1.68,-1.05,-0.48,-0.73,-1.06
