,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2022-06-01
Promoters,52.47,52.43,47.89,23.09,22.62,21.95
FIIs,5.71,4.61,3.09,0.0,0.0,0.0
DIIs,18.34,18.51,15.33,0.06,0.06,0.06
Public,23.48,24.45,33.69,76.85,77.32,77.99
No. of Shareholders,39664.0,31362.0,28292.0,50799.0,49777.0,49177.0
