,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,3.0,3.0,3.0,3.0,3.0,3.14,3.14,3.14,3.14,3.14,3.14,3.14
Reserves,10.56,10.32,10.4,10.54,11.66,12.96,14.65,16.4,17.41,18.22,19.92,22.14,23.23
Borrowings,0.91,0.9,0.29,0.08,0.3,0.19,0.07,0.0,0.0,0.0,0.0,0.05,0.03
Other Liabilities,5.41,4.27,2.04,2.61,2.77,3.4,4.07,6.22,4.49,4.26,4.92,4.37,7.99
Total Liabilities,19.88,18.49,15.73,16.23,17.73,19.55,21.93,25.76,25.04,25.62,27.98,29.7,34.39
Fixed Assets,5.55,5.19,4.76,3.42,3.82,3.38,5.04,5.12,4.21,3.99,4.54,5.92,5.78
CWIP,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.3,0.29,1.39,2.34,2.05,2.07,3.23,3.26,6.94,8.4,7.35,7.74,9.34
Other Assets,14.03,13.01,9.58,10.47,11.85,14.1,13.66,17.38,13.89,13.23,16.09,16.04,19.27
Total Assets,19.88,18.49,15.73,16.23,17.73,19.55,21.93,25.76,25.04,25.62,27.98,29.7,34.39
