,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.7,6.9,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,10.0,20.0
Reserves,1.85,5.85,5.8100000000000005,5.86,5.88,5.92,6.17,6.35,6.82,7.11,7.02,11.43,2.19
Borrowings,0.0,0.0,0.0,1.01,1.08,-0.17,1.21,0.94,2.48,1.73,0.0,0.0,0.02
Other Liabilities,0.02,1.73,0.18,0.24,0.23,0.37,0.42,1.94,1.76,2.96,6.2,3.82,1.86
Total Liabilities,5.57,14.48,12.92,14.04,14.12,13.05,14.73,16.16,17.99,18.73,20.15,25.25,24.07
Fixed Assets,0.17,0.15,4.9,2.07,2.71,2.52,5.54,5.46,9.45,9.48,10.54,12.01,11.82
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.19,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.4,14.32,8.02,11.97,11.41,10.53,8.95,8.51,8.54,9.25,9.61,13.24,12.25
Total Assets,5.57,14.48,12.92,14.04,14.12,13.05,14.73,16.16,17.99,18.73,20.15,25.25,24.07
