,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.19,3.85,1.88,2.49,2.47,2.65,2.01,2.86,3.93,2.75,3.73,3.58,3.83
Expenses,2.65,3.81,2.48,2.51,2.66,2.77,2.55,2.65,4.01,2.58,3.36,3.15,3.62
Operating Profit,0.54,0.04,-0.6,-0.02,-0.19,-0.12,-0.54,0.21,-0.08,0.17,0.37,0.43,0.21
OPM %,16.93,1.04,-31.91,-0.8,-7.69,-4.53,-26.87,7.34,-2.04,6.18,9.92,12.01,5.48
Other Income,0.18,0.3,0.61,0.23,0.37,0.44,0.63,0.05,0.42,0.35,0.28,0.15,0.42
Interest,0.11,0.05,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.15,0.15,0.16,0.16,0.18,0.18
Profit before tax,0.49,0.17,-0.17,0.05,0.04,0.19,-0.04,0.11,0.19,0.36,0.49,0.4,0.45
Tax %,16.33,41.18,-23.53,20.0,25.0,10.53,-775.0,18.18,26.32,8.33,-112.24,15.0,13.33
Net Profit,0.42,0.1,-0.2,0.05,0.03,0.17,-0.35,0.09,0.14,0.33,1.04,0.34,0.39
EPS in Rs,0.3,0.07,-0.14,0.04,0.02,0.12,-0.25,0.06,0.1,0.24,0.52,0.17,0.2
