,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.71,10.97,12.29,11.3,12.67,10.7,0.31,0.0,0.00,4.72,0.43,1.45,4.46
Expenses,8.29,10.21,11.49,10.69,12.22,11.28,0.43,0.06,0.13,2.5,0.43,0.06,3.14
Operating Profit,0.42,0.76,0.8,0.61,0.45,-0.58,-0.12,-0.06,-0.13,2.22,0.0,1.39,1.32
OPM %,4.82,6.93,6.51,5.4,3.55,-5.42,-38.71,,,47.03,0.0,95.86,29.6
Other Income,-1.12,0.48,-0.09,0.14,0.15,1.96,0.16,0.08,0.23,-0.2,0.03,0.02,0.02
Interest,0.06,0.1,0.09,0.12,0.1,0.02,0.0,0.0,0.00,0.0,0.0,0.0,0.0
Depreciation,0.05,0.05,0.06,0.06,0.07,0.07,0.02,0.02,0.02,0.02,0.02,0.01,0.02
Profit before tax,-0.81,1.09,0.56,0.57,0.43,1.29,0.02,0.0,0.08,2.0,0.01,1.4,1.32
Tax %,0.0,14.68,8.93,0.0,0.0,0.0,1650.0,,0.00,6.0,6300.0,33.57,33.33
Net Profit,-0.81,0.92,0.51,0.57,0.43,1.29,-0.32,0.0,0.08,1.89,-0.62,0.93,0.88
EPS in Rs,-1.44,1.64,0.91,1.01,0.76,2.29,-0.57,0.0,0.14,3.36,-1.1,1.65,1.42
