,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,102150.0,45586.0,64523.0,50897.0,41245.0,65179.0,85806.0,49497.0,80270.0,94474.0,115448.0,85689.0,38066.0
Expenses,101944.0,45323.0,64196.0,50596.0,40916.0,64862.0,85666.0,49192.0,79852.0,94025.0,115066.0,85354.0,38016.0
Operating Profit,206.0,264.0,326.0,302.0,329.0,318.0,141.0,305.0,418.0,450.0,382.0,334.0,50.0
OPM %,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Other Income,1.0,1.0,1.0,0.0,1.0,0.0,38.0,1.0,1.0,1.0,21.0,12.0,14.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,19.0,30.0,23.0,22.0,33.0,13.0,23.0,23.0,24.0,27.0,26.0,31.0,11.0
Profit before tax,188.0,234.0,304.0,280.0,298.0,304.0,157.0,283.0,395.0,423.0,377.0,315.0,53.0
Tax %,8.0,3.0,4.0,0.0,2.0,1.0,12.0,4.0,6.0,0.0,3.0,2.0,14.0
Net Profit,173.0,228.0,293.0,278.0,291.0,300.0,139.0,272.0,373.0,422.0,366.0,309.0,45.0
EPS in Rs,5.86,7.71,9.92,9.43,9.87,10.17,4.69,9.2,12.63,14.28,12.4,10.48,1.53
