,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.26,1.26,1.69,0.91,1.98,1.0,1.01,0.37,0.29,1.04,0.71,0.11,0.00
Expenses,0.58,1.53,1.56,0.79,1.96,0.76,0.96,0.53,0.51,0.76,0.45,0.31,0.12
Operating Profit,-0.32,-0.27,0.13,0.12,0.02,0.24,0.05,-0.16,-0.22,0.28,0.26,-0.2,-0.12
OPM %,-123.08,-21.43,7.69,13.19,1.01,24.0,4.95,-43.24,-75.86,26.92,36.62,-181.82,
Other Income,0.02,0.0,-0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.89,0.0,0.51
Interest,0.44,0.42,-0.93,0.08,0.08,0.02,0.04,0.0,0.0,0.0,0.75,0.0,0.00
Depreciation,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.16,0.17,0.13,0.03
Profit before tax,-0.92,-0.87,0.78,-0.14,-0.24,0.04,-0.08,-0.33,-0.39,0.12,0.23,-0.33,0.36
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,100.0,317.39,0.0,0.00
Net Profit,-0.92,-0.86,0.79,-0.14,-0.24,0.04,0.07,-0.34,-0.4,0.0,-0.49,-0.33,0.35
EPS in Rs,-1.42,-1.33,1.22,-0.22,-0.37,0.06,0.11,-0.52,-0.62,0.0,-0.76,-0.51,0.54
