,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,28.14,30.51,0.0,7.99,49.87,164.92,106.93,361.57,171.33,259.42
Inventory Days,198.97,264.29,231.06,283.1,202.46,115.88,89.23,580.04,533.84,1424.9
Days Payable,76.28,79.56,44.89,93.07,89.4,236.6,383.99,2620.08,2078.27,5306.54
Cash Conversion Cycle,150.82,215.24,186.17,198.02,162.92,44.2,-187.82,-1678.47,-1373.1,-3622.21
Working Capital Days,100.79,130.25,108.03,106.88,100.3,-301.79,-373.55,-1319.26,-844.71,-1903.43
ROCE %,,1.59,14.85,8.95,4.25,-29.83,4.4,-6.58,-2.52,4.38
