,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,0.31
Reserves,1.27,0.25,1.85,1.84,1.51,1.44,1.47,1.71,1.99,1.43,-0.18,0.47,0.52
Borrowings,0.8,0.75,0.75,0.75,0.75,0.75,0.75,1.48,1.48,1.55,0.0,0.0,0.0
Other Liabilities,0.58,2.2,0.61,0.8,0.73,0.78,1.41,0.94,1.49,1.59,0.92,0.9,3.23
Total Liabilities,5.7,6.25,6.26,6.44,6.04,6.02,6.68,7.18,8.01,7.62,3.79,4.42,6.8
Fixed Assets,0.41,3.02,3.02,3.15,3.18,3.63,4.12,4.31,4.47,5.86,1.75,0.0,0.0
CWIP,3.56,0.0,0.0,0.0,0.0,0.0,0.38,0.49,0.49,0.49,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.55,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Other Assets,1.73,3.23,3.24,2.74,2.75,2.39,2.18,2.38,3.05,1.27,2.04,4.42,6.78
Total Assets,5.7,6.25,6.26,6.44,6.04,6.02,6.68,7.18,8.01,7.62,3.79,4.42,6.8
