,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,23.03,26.16,27.76,28.76,26.37,33.7,35.72,44.35,27.15,32.38,28.02,36.25,27.3
Expenses,21.31,24.85,26.6,26.97,25.03,32.54,34.52,41.9,26.31,31.37,26.47,33.99,26.34
Operating Profit,1.72,1.31,1.16,1.79,1.34,1.16,1.2,2.45,0.84,1.01,1.55,2.26,0.96
OPM %,7.47,5.01,4.18,6.22,5.08,3.44,3.36,5.52,3.09,3.12,5.53,6.23,3.52
Other Income,0.04,0.05,0.29,0.12,0.04,0.08,0.16,0.12,0.02,0.09,-0.08,0.09,0.08
Interest,0.34,0.36,0.38,0.27,0.23,0.26,0.3,0.35,0.33,0.28,0.28,0.26,0.26
Depreciation,0.28,0.29,0.29,0.28,0.29,0.29,0.32,0.28,0.28,0.29,0.31,0.28,0.28
Profit before tax,1.14,0.71,0.78,1.36,0.86,0.69,0.74,1.94,0.25,0.53,0.88,1.81,0.5
Tax %,21.93,18.31,29.49,22.06,29.07,20.29,6.76,24.74,80.0,28.3,20.45,22.1,22.0
Net Profit,0.89,0.58,0.55,1.06,0.61,0.55,0.69,1.46,0.04,0.38,0.71,1.41,0.4
EPS in Rs,1.48,0.97,0.92,1.77,1.02,0.92,1.15,2.43,0.07,0.63,1.18,2.35,0.67
