,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,36.0,23,15,29
Inventory Days,5.0,4,5,21
Days Payable,27.0,10,2,6
Cash Conversion Cycle,15.0,16,17,44
Working Capital Days,7.0,21,26,49
ROCE %,,20,14,8
