,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,959.29,1179.62,1412.25,352.66,929.91,979.07,619.11,490.86,590.96,445.15,343.21,279.88,437.41
Expenses,953.69,1175.72,1398.36,350.76,916.99,972.22,613.5,490.9,585.82,438.73,340.66,273.29,432.99
Operating Profit,5.6,3.9,13.89,1.9,12.92,6.85,5.61,-0.04,5.14,6.42,2.55,6.59,4.42
OPM %,0.58,0.33,0.98,0.54,1.39,0.7,0.91,-0.01,0.87,1.44,0.74,2.35,1.01
Other Income,3.88,12.42,0.31,2.33,-2.55,2.59,13.18,8.12,0.57,0.29,1.17,1.21,0.43
Interest,2.89,4.95,3.17,1.88,3.42,2.81,2.23,0.76,0.86,0.99,1.85,2.13,2.69
Depreciation,0.33,0.37,0.45,0.64,0.68,0.69,0.43,0.35,0.34,0.34,0.34,0.28,0.46
Profit before tax,6.26,11.0,10.58,1.71,6.27,5.94,16.13,6.97,4.51,5.38,1.53,5.39,1.7
Tax %,-0.16,-9.45,12.57,-26.32,2.55,3.2,7.01,-33.0,33.48,25.09,6.54,33.21,-36.47
Net Profit,6.27,12.04,9.25,2.15,6.11,5.74,15.0,9.27,3.01,4.01,1.44,3.59,2.32
EPS in Rs,4.49,8.07,6.14,1.39,4.08,3.8,10.57,6.24,2.01,2.77,0.94,2.38,1.6
