,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6
Reserves,16,17,18,18,11,11
Borrowings,13,17,36,45,57,57
Other Liabilities,4,8,10,13,10,11
Total Liabilities,39,49,70,81,85,85
Fixed Assets,18,21,29,36,57,68
CWIP,4,7,19,28,11,0
Investments,2,0,0,0,0,0
Other Assets,15,21,21,17,17,17
Total Assets,39,49,70,81,85,85
