,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,47.0,37,75,44,123
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,47.0,37,75,44,123
Working Capital Days,261.0,310,245,306,468
ROCE %,,8,5,4,-6
