,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07
Reserves,65.5,57.98,54.65,59.2,54.22,58.54,53.28,53.22,39.25,36.84,38.28,18.91,15.68
Borrowings,57.09,51.84,49.32,29.6,13.67,11.82,29.28,15.26,13.09,21.61,17.54,33.28,27.87
Other Liabilities,26.52,18.94,15.54,29.75,14.48,14.34,11.99,14.56,13.93,10.41,11.07,9.48,11.02
Total Liabilities,154.18,133.83,124.58,123.62,87.44,89.77,99.62,88.11,71.34,73.93,71.96,66.74,59.64
Fixed Assets,80.13,76.34,68.25,62.92,46.15,44.32,42.76,40.58,38.84,40.92,41.16,38.66,37.9
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.03,0.0,0.0,0.0
Investments,0.2,0.03,0.03,0.03,9.78,1.96,2.55,2.58,1.86,2.58,3.12,3.21,3.97
Other Assets,73.85,57.46,56.3,60.67,31.51,43.49,54.31,44.95,27.05,30.4,27.68,24.87,17.77
Total Assets,154.18,133.83,124.58,123.62,87.44,89.77,99.62,88.11,71.34,73.93,71.96,66.74,59.64
