,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,10.02,14.3,22.96,12.63,18.22,23.37,20.72,17.85,21.18,13.85,11.09,18.8,24.89
Expenses,10.32,13.21,22.13,12.47,16.25,21.27,20.42,20.0,26.28,15.87,11.98,20.52,25.42
Operating Profit,-0.3,1.09,0.83,0.16,1.97,2.1,0.3,-2.15,-5.1,-2.02,-0.89,-1.72,-0.53
OPM %,-2.99,7.62,3.61,1.27,10.81,8.99,1.45,-12.04,-24.08,-14.58,-8.03,-9.15,-2.13
Other Income,0.01,0.1,0.33,0.6,0.1,0.09,0.09,0.06,0.11,0.05,0.09,0.31,0.38
Interest,0.42,0.29,0.5,0.62,0.46,0.38,0.48,0.51,0.53,0.55,0.08,0.65,0.56
Depreciation,0.6,0.6,0.64,0.62,0.67,0.64,0.71,0.61,0.64,0.64,0.64,0.61,0.62
Profit before tax,-1.31,0.3,0.02,-0.48,0.94,1.17,-0.8,-3.21,-6.16,-3.16,-1.52,-2.67,-1.33
Tax %,2.29,-16.67,350.0,-2.08,-8.51,-1.71,8.75,-0.93,2.6,-0.63,-7.24,4.49,6.02
Net Profit,-1.32,0.36,-0.02,-0.53,1.1,1.17,-0.74,-3.27,-6.02,-3.21,-1.51,-2.57,-1.22
EPS in Rs,-2.6,0.71,-0.04,-1.04,2.17,2.31,-1.46,-6.45,-11.87,-6.33,-2.98,-5.07,-2.41
