,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.81,0.41,0.00,0.38,1.11,0.31,0.22,0.31,44.76,45.14,21.52,30.83
Expenses,0.24,1.1,0.59,0.24,0.62,1.27,0.68,0.5,0.53,35.84,41.32,18.58,26.24
Operating Profit,-0.24,-0.29,-0.18,-0.24,-0.24,-0.16,-0.37,-0.28,-0.22,8.92,3.82,2.94,4.59
OPM %,,-35.8,-43.9,,-63.16,-14.41,-119.35,-127.27,-70.97,19.93,8.46,13.66,14.89
Other Income,0.79,0.75,0.84,0.67,1.02,0.6,0.58,0.51,0.81,4.93,0.83,0.51,0.52
Interest,0.04,0.05,-0.06,0.00,0.01,0.0,0.0,0.0,0.06,-0.03,0.01,0.01,0.01
Depreciation,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.05,-0.02,0.06,0.1,0.1
Profit before tax,0.48,0.38,0.69,0.40,0.74,0.4,0.17,0.2,0.48,13.9,4.58,3.34,5.0
Tax %,29.17,26.32,13.04,10.00,9.46,22.5,17.65,15.0,10.42,25.11,28.82,25.15,28.8
Net Profit,0.34,0.28,0.6,0.36,0.67,0.3,0.14,0.16,0.43,10.41,3.26,2.5,3.55
EPS in Rs,0.18,0.15,0.26,0.17,0.34,0.15,0.07,0.08,0.22,5.16,1.56,1.24,1.67
