,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,144,189,205,183,208,388,563,658,628,793,1075,1182,1203
Borrowings,276,305,222,142,91,62,50,103,197,183,165,514,987
Other Liabilities,326,289,321,212,211,327,202,370,365,358,612,654,676
Total Liabilities,756,793,757,547,520,786,825,1141,1200,1343,1862,2360,2875
Fixed Assets,257,249,230,243,256,317,310,383,550,513,596,671,670
CWIP,3,1,18,7,18,9,44,159,82,126,64,406,850
Investments,5,5,5,5,5,77,104,150,49,136,180,132,342
Other Assets,491,538,503,291,241,383,367,449,519,569,1022,1150,1014
Total Assets,756,793,757,547,520,786,825,1141,1200,1343,1862,2360,2875
