,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,75.0,75.0,75.03,75.0,75.0,75.0,75.0
FIIs,5.82,2.93,1.54,1.98,1.62,2.59,2.77,2.89
DIIs,10.31,13.05,13.83,13.02,11.42,8.31,8.01,7.44
Public,8.87,9.02,9.63,9.97,11.96,14.1,14.23,14.67
No. of Shareholders,19627.0,21084.0,20131.0,19537.0,23783.0,48537.0,44457.0,49724.0
