,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2,13,-80,-185,-151
Cash from Investing Activity,2,-4,-34,-73,-66
Cash from Financing Activity,-3,-11,145,284,197
Net Cash Flow,1,-2,31,26,-21
