,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,23,74,77,116
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,0.0,23,74,77,116
Working Capital Days,-11.0,68,69,87,152
ROCE %,,15,6,10,10
