,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.25,0.25,1.72,4.03,5.48
Reserves,1.52,1.66,0.9,2.75,10.37
Borrowings,7.84,9.45,9.43,16.67,16.84
Other Liabilities,5.63,2.99,6.52,20.8,10.56
Total Liabilities,15.24,14.35,18.57,44.25,43.25
Fixed Assets,4.0,5.15,5.31,13.01,8.21
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.39,0.0,0.22,1.72,8.01
Other Assets,10.85,9.2,13.04,29.52,27.03
Total Assets,15.24,14.35,18.57,44.25,43.25
