,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,76.0,51.0,47.0,65.0,54.0,52.0,78.0,86.0,72.0,55.0,111.0,106.0,66.0
Expenses,56.0,44.0,53.0,47.0,40.0,43.0,71.0,68.0,55.0,45.0,131.0,86.0,63.0
Operating Profit,20.0,7.0,-6.0,18.0,14.0,9.0,7.0,18.0,17.0,10.0,-20.0,19.0,3.0
OPM %,26.0,14.0,-13.0,28.0,26.0,17.0,8.0,21.0,24.0,19.0,-18.0,18.0,5.0
Other Income,13.0,18.0,15.0,10.0,6.0,5.0,14.0,5.0,3.0,-153.0,-257.0,11.0,-5.0
Interest,13.0,12.0,14.0,11.0,11.0,10.0,12.0,11.0,11.0,11.0,11.0,12.0,9.0
Depreciation,13.0,13.0,10.0,10.0,10.0,10.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0
Profit before tax,7.0,0.0,-15.0,6.0,-1.0,-7.0,2.0,5.0,2.0,-163.0,-296.0,11.0,-17.0
Tax %,70.0,43.0,-77.0,76.0,0.0,-34.0,323.0,109.0,108.0,-0.0,-0.0,42.0,-5.0
Net Profit,2.0,0.0,-27.0,1.0,-1.0,-9.0,-5.0,-0.0,-0.0,-163.0,-298.0,7.0,-18.0
EPS in Rs,0.07,-0.01,-0.46,0.05,0.01,-0.15,0.0,0.01,0.07,-4.94,-8.74,0.26,-0.5
