,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.32,62.12,62.07,62.05,54.79,55.42,56.49,56.47
FIIs,14.55,16.11,17.89,20.91,23.51,21.83,21.24,18.82
DIIs,2.52,4.1,4.88,4.18,10.07,8.78,7.47,8.06
Public,17.6,17.67,15.16,12.85,11.63,13.97,14.8,16.66
No. of Shareholders,37002.0,54784.0,58950.0,53335.0,61831.0,99229.0,96936.0,119301.0
