,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,75,75,76,78,79,79,84,84,84,95,95,95,96
Reserves,1864,1975,2111,2465,2831,3240,4471,5048,5555,6905,7591,8041,8321
Borrowings,3202,4197,2988,4723,6672,9444,14988,13991,11756,12405,13498,15939,17031
Other Liabilities,564,679,756,1239,1480,3782,2664,3517,3351,3973,4477,5137,6025
Total Liabilities,5705,6927,5930,8505,11061,16545,22206,22640,20746,23378,25661,29213,31471
Fixed Assets,104,101,228,445,444,474,427,424,450,423,414,505,547
CWIP,0,0,1,2,1,2,3,1,1,1,3,7,12
Investments,570,568,495,640,772,2156,2388,2933,4014,5802,3639,3584,4167
Other Assets,5030,6258,5207,7418,9844,13913,19388,19282,16280,17153,21605,25116,26745
Total Assets,5705,6927,5930,8505,11061,16545,22206,22640,20746,23378,25661,29213,31471
