,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,10.81,88.19,20.78,221.68,85.17,,8030.0,204.27
Inventory Days,58.95,47.27,7.98,93.19,365.0,,1128.18,36.5
Days Payable,0.0,30.56,6.79,91.25,36.5,,49.77,136.27
Cash Conversion Cycle,69.75,104.9,21.98,223.62,413.67,,9108.41,104.5
Working Capital Days,69.64,119.31,20.67,246.52,723.92,,223015.0,1845.09
ROCE %,,1.7,-5.67,-13.89,-6.61,1.38,-2.31,-4.3
