,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.98,74.98,74.98,74.98,74.98,74.98,74.98,50.5
Public,25.02,25.02,25.02,25.02,25.02,25.02,25.02,49.51
No. of Shareholders,856.0,828.0,799.0,909.0,932.0,10371.0,10867.0,9859.0
