,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01
Promoters,59.19,59.19,59.19,59.19,59.19,59.19,59.29,59.35,36.82,36.82
Public,40.8,40.8,40.81,40.8,40.8,40.8,40.71,40.65,63.18,63.18
No. of Shareholders,198.0,180.0,174.0,154.0,125.0,117.0,136.0,137.0,187.0,187.0
