,2014-03-01,2015-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,90.13,86.44,74.27,69.02,57.99,77.03
Inventory Days,53.48,47.53,45.65,28.52,63.08,84.66
Days Payable,50.04,58.04,78.74,80.75,67.21,77.05
Cash Conversion Cycle,93.57,75.93,41.18,16.79,53.87,84.64
Working Capital Days,92.51,75.52,43.88,22.21,48.33,102.88
ROCE %,,15.57,,25.92,37.86,23.1
