,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.63,17.46,17.35,16.41,17.6,15.93,17.47,19.84,19.9,17.92,19.3,18.54,21.18
Expenses,13.38,13.05,14.53,13.59,14.69,13.48,13.89,17.23,15.01,15.09,16.46,15.83,17.78
Operating Profit,4.25,4.41,2.82,2.82,2.91,2.45,3.58,2.61,4.89,2.83,2.84,2.71,3.4
OPM %,24.11,25.26,16.25,17.18,16.53,15.38,20.49,13.16,24.57,15.79,14.72,14.62,16.05
Other Income,1.42,2.21,0.82,1.52,1.56,0.48,0.46,0.22,0.47,0.68,0.28,2.68,1.82
Interest,0.26,0.18,0.06,0.07,0.06,0.07,0.07,0.08,0.07,0.05,0.06,0.06,0.09
Depreciation,1.16,1.21,1.16,1.06,1.08,1.1,1.11,1.03,1.05,1.1,1.07,1.03,1.1
Profit before tax,4.25,5.23,2.42,3.21,3.33,1.76,2.86,1.72,4.24,2.36,1.99,4.3,4.03
Tax %,6.59,14.34,47.52,7.79,23.72,1.14,26.92,52.91,9.43,33.9,31.16,13.49,21.09
Net Profit,3.98,4.48,1.28,2.96,2.55,1.74,2.1,0.81,3.84,1.56,1.37,3.72,3.18
EPS in Rs,6.47,7.28,2.08,4.81,4.15,2.83,3.41,1.32,6.24,2.54,2.23,6.05,5.17
