,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.19,5.01,5.7,8.11,-1.93,12.41,12.48,-7.09
Cash from Investing Activity,-0.37,-1.58,-2.17,-1.29,-1.05,0.39,-0.94,0.7000000000000001
Cash from Financing Activity,0.29,-3.23,-3.71,-6.94,3.47,-10.31,-5.58,-2.36
Net Cash Flow,0.11,0.2,-0.17,-0.13,0.5,2.5,5.95,-8.75
