,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.76,16.5,24.43,9.09,6.2,20.44,29.77,5.34,16.01,9.84,17.24,22.29,20.44
Expenses,14.59,13.43,20.62,8.0,5.47,16.73,24.24,7.01,11.95,8.43,14.23,19.15,16.9
Operating Profit,4.17,3.07,3.81,1.09,0.73,3.71,5.53,-1.67,4.06,1.41,3.01,3.14,3.54
OPM %,22.23,18.61,15.6,11.99,11.77,18.15,18.58,-31.27,25.36,14.33,17.46,14.09,17.32
Other Income,0.14,0.15,0.12,0.13,0.17,0.19,0.11,0.27,0.2,-0.12,0.11,0.12,0.34
Interest,0.88,0.54,0.64,0.54,0.65,0.56,0.9,0.38,0.4,0.53,0.49,0.41,0.41
Depreciation,0.21,0.25,0.18,0.19,0.23,0.24,0.27,0.25,0.21,0.2,0.19,0.17,0.19
Profit before tax,3.22,2.43,3.11,0.49,0.02,3.1,4.47,-2.03,3.65,0.56,2.44,2.68,3.28
Tax %,26.4,33.33,56.27,69.39,-450.0,50.65,10.29,20.69,10.68,23.21,25.82,25.75,20.12
Net Profit,2.37,1.61,1.37,0.14,0.11,1.53,4.01,-1.61,3.27,0.43,1.81,1.99,2.63
EPS in Rs,10.84,7.36,6.27,0.64,0.5,7.0,18.34,-7.36,14.95,1.97,8.28,9.1,12.03
