,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.69,74.69,74.69,74.69,74.69,74.69,74.69,74.69,74.69,74.69,74.69,74.69
Public,25.31,25.31,25.31,25.31,25.31,25.31,25.31,25.3,25.31,25.3,25.31,25.3
No. of Shareholders,1975.0,1963.0,1939.0,1965.0,2001.0,2065.0,2121.0,2252.0,2315.0,2385.0,2570.0,2536.0
