,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.32,7.51,8.17,7.38,5.92,5.86,4.41,4.47,4.07,4.4,5.23,4.23,6.44
Expenses,6.54,5.64,8.63,6.2,4.52,4.84,3.07,3.34,3.15,3.66,4.56,3.57,5.14
Operating Profit,1.78,1.87,-0.46,1.18,1.4,1.02,1.34,1.13,0.92,0.74,0.67,0.66,1.3
OPM %,21.39,24.9,-5.63,15.99,23.65,17.41,30.39,25.28,22.6,16.82,12.81,15.6,20.19
Other Income,0.76,0.57,1.58,0.72,0.87,0.97,0.97,1.06,0.74,0.95,2.75,1.0,1.08
Interest,0.67,0.73,0.2,0.49,1.18,0.62,0.77,0.66,0.46,0.46,0.4,0.24,0.57
Depreciation,0.24,0.18,0.15,0.15,0.14,0.15,0.13,0.14,0.13,0.13,0.1,0.1,0.1
Profit before tax,1.63,1.53,0.77,1.26,0.95,1.22,1.41,1.39,1.07,1.1,2.92,1.32,1.71
Tax %,19.63,31.37,61.04,17.46,15.79,25.41,48.23,20.14,10.28,16.36,19.52,3.03,-11.7
Net Profit,1.31,1.06,0.29,1.04,0.79,0.91,0.72,1.11,0.96,0.92,2.36,1.27,1.91
EPS in Rs,2.26,1.83,0.4,1.43,1.09,1.25,0.99,1.53,1.32,1.26,3.24,1.75,2.63
