,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.93,50.9,51.17,51.6,51.58,51.67,51.67,51.93
FIIs,0.0,0.01,0.0,0.0,0.0,0.51,0.25,0.19
DIIs,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.69
Public,49.06,49.09,48.83,48.4,48.42,47.82,48.08,47.2
No. of Shareholders,15438.0,14418.0,12196.0,10733.0,12335.0,34950.0,30097.0,28584.0
