,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.49,0.43,0.81,0.77,0.71,0.43,1.44,0.95,0.8,0.61,1.27,0.9,2.21
Expenses,0.3,0.15,0.28,0.45,0.28,0.06,1.56,0.81,0.49,-0.19,0.58,0.5,1.82
Operating Profit,0.19,0.28,0.53,0.32,0.43,0.37,-0.12,0.14,0.31,0.8,0.69,0.4,0.39
OPM %,38.78,65.12,65.43,41.56,60.56,86.05,-8.33,14.74,38.75,131.15,54.33,44.44,17.65
Other Income,-0.0,-0.0,0.25,-0.0,-0.0,-0.0,0.39,-0.0,0.01,0.01,-0.01,-0.0,-0.0
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Depreciation,0.04,0.05,0.08,0.05,0.05,0.05,0.01,0.02,0.05,0.04,0.05,0.03,-0.02
Profit before tax,0.15,0.23,0.7,0.27,0.38,0.32,0.26,0.12,0.27,0.77,0.63,0.37,0.41
Tax %,13.33,30.43,28.57,14.81,15.79,12.5,-3.85,50.0,29.63,10.39,14.29,21.62,14.63
Net Profit,0.12,0.16,0.49,0.23,0.32,0.28,0.27,0.06,0.18,0.69,0.54,0.29,0.34
EPS in Rs,0.01,0.02,0.05,0.02,0.03,0.03,0.03,0.01,0.02,0.07,0.05,0.03,0.03
