,2012-03-01,2013-03-01,2014-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,69,79,73.0,57,70,62,79,102
Inventory Days,,201,324,151.0,289,445,189,213,266
Days Payable,,74,163,88.0,131,209,63,68,99
Cash Conversion Cycle,,195,240,136.0,215,306,189,224,269
Working Capital Days,,108,149,107.0,127,162,135,156,202
ROCE %,,12,14,,22,15,18,22,16
