,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,24.38,28.15,29.72,19.39,34.35,25.04,32.74,23.29,31.76,20.35,37.59,24.16,32.16
Expenses,18.51,23.4,24.41,15.18,27.63,19.84,27.56,19.06,25.03,17.17,32.33,17.82,24.63
Operating Profit,5.87,4.75,5.31,4.21,6.72,5.2,5.18,4.23,6.73,3.18,5.26,6.34,7.53
OPM %,24.08,16.87,17.87,21.71,19.56,20.77,15.82,18.16,21.19,15.63,13.99,26.24,23.41
Other Income,0.25,0.02,0.02,0.18,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03
Interest,0.87,0.69,0.57,0.62,0.59,0.57,0.61,0.61,0.71,0.75,0.93,0.83,1.03
Depreciation,1.31,1.34,1.35,1.35,1.44,1.45,1.36,1.31,1.32,1.37,1.3,1.4,1.48
Profit before tax,3.94,2.74,3.41,2.42,4.71,3.21,3.24,2.33,4.73,1.08,3.06,4.13,5.05
Tax %,19.8,27.37,38.71,25.62,25.9,25.86,23.46,25.32,26.22,26.85,27.12,25.42,27.52
Net Profit,3.16,1.99,2.09,1.8,3.49,2.38,2.48,1.75,3.49,0.79,2.23,3.08,3.66
EPS in Rs,0.39,0.24,0.26,0.22,0.43,0.29,0.3,0.21,0.43,0.1,0.27,0.38,0.45
