,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.82,2.12,3.08,1.92,1.98,2.34,9.4,1.71,2.16,3.42,3.61,2.51,2.75
Expenses,2.03,2.8,3.36,1.75,2.55,2.35,10.56,2.44,2.63,2.85,2.86,2.44,2.2
Operating Profit,-0.21,-0.68,-0.28,0.17,-0.57,-0.01,-1.16,-0.73,-0.47,0.57,0.75,0.07,0.55
OPM %,-11.54,-32.08,-9.09,8.85,-28.79,-0.43,-12.34,-42.69,-21.76,16.67,20.78,2.79,20.0
Other Income,0.01,0.01,0.43,0.0,0.77,0.13,2.25,0.46,0.68,0.0,0.11,0.0,0.04
Interest,0.14,0.19,0.17,0.14,0.11,0.11,0.47,0.1,0.15,0.1,0.05,0.03,0.11
Depreciation,0.21,0.22,0.21,0.19,0.19,0.19,0.77,0.15,0.15,0.15,0.16,0.12,0.12
Profit before tax,-0.55,-1.08,-0.23,-0.16,-0.1,-0.18,-0.15,-0.52,-0.09,0.32,0.65,-0.08,0.36
Tax %,5.45,2.78,78.26,-6.25,40.0,0.0,46.67,1.92,11.11,12.5,-10.77,25.0,-25.0
Net Profit,-0.52,-1.05,-0.05,-0.18,-0.07,-0.19,-0.08,-0.52,-0.08,0.28,0.72,-0.06,0.45
EPS in Rs,-0.36,-0.72,-0.03,-0.12,-0.05,-0.13,-0.06,-0.36,-0.06,0.19,0.5,-0.04,0.31
