,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.17,0.35,0.76,0.66,0.1,1.4,0.17,2.93,1.06,2.79,1.8,1.38,2.56
Expenses,0.37,0.51,0.54,0.43,0.34,0.53,0.41,1.13,0.66,1.18,0.74,0.74,1.37
Operating Profit,-0.2,-0.16,0.22,0.23,-0.24,0.87,-0.24,1.8,0.4,1.61,1.06,0.64,1.19
OPM %,-117.65,-45.71,28.95,34.85,-240.0,62.14,-141.18,61.43,37.74,57.71,58.89,46.38,46.48
Other Income,-0.0,-0.0,0.01,0.01,0.02,0.01,-0.0,0.01,0.01,0.01,0.05,0.04,0.11
Interest,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.01,-0.0,-0.0,-0.0,0.01,0.03
Depreciation,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Profit before tax,-0.24,-0.2,0.18,0.2,-0.26,0.85,-0.27,1.79,0.4,1.61,1.1,0.66,1.26
Tax %,8.33,25.0,27.78,20.0,26.92,22.35,25.93,25.7,25.0,26.09,33.64,27.27,27.78
Net Profit,-0.22,-0.15,0.13,0.16,-0.19,0.65,-0.21,1.33,0.3,1.18,0.73,0.48,0.91
EPS in Rs,-0.73,-0.5,0.43,0.53,-0.63,2.17,-0.7,4.43,1.0,3.93,2.43,1.6,3.03
