,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,26.0,23,35,31,52,51,79,63,34
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,26.0,23,35,31,52,51,79,63,34
Working Capital Days,10.0,9,8,11,11,14,16,29,16
ROCE %,,28,29,35,33,28,33,37,32
