,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.11,69.11,57.74,44.86,18.12,8.52,4.34,0.07
FIIs,5.86,6.29,6.77,9.06,10.22,7.99,8.55,8.27
DIIs,0.24,0.76,0.75,1.56,2.07,0.3,0.0,0.0
Government,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Public,24.79,23.81,34.75,44.52,69.59,83.19,87.1,91.66
No. of Shareholders,101145.0,98346.0,108826.0,112156.0,128005.0,172818.0,177915.0,192410.0
