,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,88,120,77,72,73,129,102,76,13,27,62,79
Inventory Days,98,139,158,106,54,53,55,85,142,148,187,98
Days Payable,368,481,375,235,150,243,236,283,703,946,1170,2018
Cash Conversion Cycle,-182,-222,-140,-57,-23,-60,-79,-122,-549,-772,-922,-1841
Working Capital Days,62,103,42,58,29,84,106,41,123,241,484,521
ROCE %,9,5,5,5,9,9,11,12,11,8,5,5
