,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,541.0,696.0,623.0,398.0,337.0,517.0,657.0,500.0,418.0,432.0,426.0,711.0,438.0
Expenses,377.0,491.0,478.0,294.0,241.0,368.0,1352.0,412.0,274.0,401.0,641.0,558.0,332.0
Operating Profit,163.0,205.0,146.0,104.0,95.0,149.0,-696.0,88.0,144.0,31.0,-216.0,153.0,107.0
OPM %,30.0,29.0,23.0,26.0,28.0,29.0,-106.0,18.0,35.0,7.0,-51.0,22.0,24.0
Other Income,80.0,93.0,131.0,29.0,107.0,87.0,533.0,-19.0,-266.0,76.0,240.0,19.0,-225.0
Interest,238.0,265.0,266.0,253.0,258.0,165.0,300.0,261.0,221.0,258.0,-79.0,143.0,151.0
Depreciation,65.0,61.0,43.0,40.0,40.0,37.0,49.0,36.0,36.0,25.0,34.0,33.0,32.0
Profit before tax,-59.0,-27.0,-32.0,-160.0,-96.0,33.0,-512.0,-228.0,-378.0,-176.0,69.0,-4.0,-302.0
Tax %,-2.0,-51.0,61.0,6.0,0.0,-17.0,-2.0,-4.0,1.0,2.0,-15.0,-333.0,3.0
Net Profit,-60.0,-41.0,-12.0,-150.0,-96.0,39.0,-522.0,-238.0,-373.0,-173.0,79.0,-16.0,-293.0
EPS in Rs,-2.41,-1.42,0.24,-6.39,-3.76,1.54,-33.62,-10.05,-15.12,-7.7,-1.45,-0.6,-12.25
