,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,10,10,11
Reserves,14,29,61,60,72,146,185
Borrowings,7,2,3,9,8,7,1
Other Liabilities,48,53,69,49,78,158,218
Total Liabilities,74,89,138,123,169,322,415
Fixed Assets,4,4,5,39,16,13,12
CWIP,0,0,1,0,0,0,0
Investments,0,0,0,0,0,46,2
Other Assets,70,86,132,84,153,263,401
Total Assets,74,89,138,123,169,322,415
