,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,13,13,13,13,13,13,13,13,13,13
Reserves,86,88,118,156,179,197,177,206,192,210,191,198,191
Borrowings,64,62,53,89,81,279,390,357,372,374,320,308,351
Other Liabilities,76,102,112,169,188,377,493,515,497,381,396,551,587
Total Liabilities,238,264,295,427,461,865,1073,1091,1074,978,920,1070,1142
Fixed Assets,72,63,75,72,72,250,239,205,256,253,239,220,256
CWIP,0,0,0,0,21,11,27,14,11,19,12,28,0
Investments,0,0,0,0,1,45,14,12,40,49,7,10,10
Other Assets,166,200,220,354,366,559,793,860,766,658,661,812,876
Total Assets,238,264,295,427,461,865,1073,1091,1074,978,920,1070,1142
