,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,10,10,12,12,12,12,12,12,12
Reserves,19,13,5,2,109,234,293,312,336,342,372,454,519
Borrowings,43,34,62,75,16,42,21,17,46,71,46,42,29
Other Liabilities,21,31,31,41,95,119,159,210,202,246,449,502,373
Total Liabilities,88,85,105,125,230,405,485,551,596,671,880,1010,932
Fixed Assets,29,26,24,25,29,76,88,85,107,129,126,123,251
CWIP,0,0,0,1,41,10,2,79,115,123,127,131,5
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,58,58,81,99,160,319,395,388,375,419,627,756,676
Total Assets,88,85,105,125,230,405,485,551,596,671,880,1010,932
