,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,75.83,81.48,112.46,68.28,119.23,150.56,170.66,159.41,184.71,148.72,132.43,176.69,206.76
Expenses,72.14,71.55,102.23,65.38,109.17,137.14,155.56,163.31,162.44,144.7,128.98,162.93,184.8
Operating Profit,3.69,9.93,10.23,2.9,10.06,13.42,15.1,-3.9,22.27,4.02,3.45,13.76,21.96
OPM %,4.87,12.19,9.1,4.25,8.44,8.91,8.85,-2.45,12.06,2.7,2.61,7.79,10.62
Other Income,0.34,0.32,0.23,-0.45,0.36,1.93,3.64,8.87,3.17,0.09,1.29,9.26,2.17
Interest,1.44,2.44,-1.67,2.17,0.92,0.64,0.7,1.69,2.38,10.52,1.99,2.76,2.86
Depreciation,6.05,5.26,4.95,4.98,4.96,4.26,5.53,6.35,8.32,8.21,9.3,7.93,11.93
Profit before tax,-3.46,2.55,7.18,-4.7,4.54,10.45,12.51,-3.07,14.74,-14.62,-6.55,12.33,9.34
Tax %,16.18,19.22,-15.32,8.3,-7.27,28.9,28.86,-47.56,8.75,3.35,32.82,34.79,36.4
Net Profit,-2.9,2.06,8.28,-4.31,4.88,7.43,8.9,-4.53,13.45,-14.12,-4.4,8.04,5.95
EPS in Rs,-1.61,1.15,4.61,-2.4,2.71,4.13,4.95,-2.52,7.48,-7.86,-2.45,4.47,3.31
