,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01
Promoters,6.35,6.35,22.43,22.43,22.06,22.06
DIIs,0.0,0.0,0.0,0.01,0.0,0.0
Public,93.65,93.65,77.57,77.56,77.94,77.94
No. of Shareholders,5568.0,5414.0,10718.0,15109.0,49916.0,94295.0
